,beta
25055,5.922897e-01
25056,5.923273e-01
25057,5.923420e-01
25058,5.923697e-01
25059,5.923963e-01
25060,5.924139e-01
25061,5.924497e-01
25062,5.924700e-01
25063,5.924984e-01
25064,5.925269e-01
25065,5.925451e-01
25066,5.925782e-01
25067,5.926007e-01
25068,5.926297e-01
25069,5.926568e-01
25070,5.926766e-01
25071,5.927047e-01
25072,5.927247e-01
25073,5.927525e-01
25074,5.927809e-01
25075,5.928026e-01
25076,5.928308e-01
25077,5.928524e-01
25078,5.928783e-01
25079,5.929056e-01
25080,5.929294e-01
25081,5.929570e-01
25082,5.929794e-01
25083,5.930032e-01
25084,5.930309e-01
25085,5.930530e-01
25086,5.930826e-01
25087,5.931050e-01
25088,5.931298e-01
25089,5.931562e-01
25090,5.931785e-01
25091,5.932082e-01
25092,5.932297e-01
25093,5.932575e-01
25094,5.932806e-01
25095,5.933036e-01
25096,5.933301e-01
25097,5.933529e-01
25098,5.933791e-01
25099,5.934022e-01
25100,5.934259e-01
25101,5.934491e-01
25102,5.934725e-01
25103,5.934979e-01
25104,5.935204e-01
25105,5.935448e-01
25106,5.935670e-01
25107,5.935913e-01
25108,5.936148e-01
25109,5.936381e-01
25110,5.936632e-01
25111,5.936850e-01
25112,5.937106e-01
25113,5.937339e-01
25114,5.937569e-01
25115,5.937814e-01
25116,5.938035e-01
25117,5.938271e-01
25118,5.938501e-01
25119,5.938726e-01
25120,5.938957e-01
25121,5.939167e-01
25122,5.939409e-01
25123,5.939628e-01
25124,5.939856e-01
25125,5.940087e-01
25126,5.940291e-01
25127,5.940533e-01
25128,5.940745e-01
25129,5.940989e-01
25130,5.941201e-01
25131,5.941412e-01
25132,5.941642e-01
25133,5.941843e-01
25134,5.942069e-01
25135,5.942296e-01
25136,5.942496e-01
25137,5.942727e-01
25138,5.942923e-01
25139,5.943159e-01
25140,5.943368e-01
25141,5.943582e-01
25142,5.943812e-01
25143,5.943989e-01
25144,5.944242e-01
25145,5.944412e-01
25146,5.944641e-01
25147,5.944781e-01
25148,5.944952e-01
25149,5.945091e-01
25150,5.945229e-01
25151,5.945404e-01
25152,5.945505e-01
25153,5.945667e-01
25154,5.945757e-01
25155,5.945913e-01
25156,5.946055e-01
25157,5.946190e-01
25158,5.946376e-01
25159,5.946466e-01
25160,5.946639e-01
25161,5.946743e-01
25162,5.946919e-01
25163,5.947078e-01
25164,5.947240e-01
25165,5.947400e-01
25166,5.947517e-01
25167,5.947686e-01
25168,5.947842e-01
25169,5.948017e-01
25170,5.948164e-01
25171,5.948271e-01
25172,5.948425e-01
25173,5.948563e-01
25174,5.948758e-01
25175,5.948907e-01
25176,5.949059e-01
25177,5.949199e-01
25178,5.949351e-01
25179,5.949545e-01
25180,5.949686e-01
25181,5.949884e-01
25182,5.949976e-01
25183,5.950180e-01
25184,5.950292e-01
25185,5.950515e-01
25186,5.950645e-01
25187,5.950805e-01
25188,5.950979e-01
25189,5.951101e-01
25190,5.951328e-01
25191,5.951440e-01
25192,5.951661e-01
25193,5.951751e-01
25194,5.951975e-01
25195,5.952101e-01
25196,5.952306e-01
25197,5.952446e-01
25198,5.952619e-01
25199,5.952766e-01
25200,5.952957e-01
25201,5.953116e-01
25202,5.953304e-01
25203,5.953442e-01
25204,5.953628e-01
25205,5.953767e-01
25206,5.953968e-01
25207,5.954109e-01
25208,5.954295e-01
25209,5.954432e-01
25210,5.954623e-01
25211,5.954762e-01
25212,5.954956e-01
25213,5.955097e-01
25214,5.955275e-01
25215,5.955434e-01
25216,5.955609e-01
25217,5.955780e-01
25218,5.955941e-01
25219,5.956118e-01
25220,5.956283e-01
25221,5.956468e-01
25222,5.956629e-01
25223,5.956806e-01
25224,5.956963e-01
25225,5.957144e-01
25226,5.957314e-01
25227,5.957480e-01
25228,5.957659e-01
25229,5.957801e-01
25230,5.957989e-01
25231,5.958114e-01
25232,5.958331e-01
25233,5.958434e-01
25234,5.958664e-01
25235,5.958752e-01
25236,5.958953e-01
25237,5.959088e-01
25238,5.959267e-01
25239,5.959436e-01
25240,5.959578e-01
25241,5.959769e-01
25242,5.959890e-01
25243,5.960108e-01
25244,5.960197e-01
25245,5.960429e-01
25246,5.960473e-01
25247,5.960793e-01
25248,5.960730e-01
25249,5.961151e-01
25250,5.961003e-01
25251,5.961430e-01
25252,5.961223e-01
25253,5.961775e-01
25254,5.961266e-01
25255,5.961970e-01
25256,5.961192e-01
25257,5.962005e-01
25258,5.961013e-01
25259,5.961515e-01
25260,5.960873e-01
25261,5.960893e-01
25262,5.960848e-01
25263,5.960233e-01
25264,5.960615e-01
25265,5.959097e-01
25266,5.960194e-01
25267,5.958648e-01
25268,5.959389e-01
25269,5.958288e-01
25270,5.957952e-01
25271,5.957587e-01
25272,5.956390e-01
25273,5.956592e-01
25274,5.955615e-01
25275,5.955020e-01
25276,5.954939e-01
25277,5.953733e-01
25278,5.954585e-01
25279,5.952525e-01
25280,5.953937e-01
25281,5.951716e-01
25282,5.951631e-01
25283,5.951137e-01
25284,5.948680e-01
25285,5.948330e-01
25286,5.946841e-01
25287,5.945246e-01
25288,5.945154e-01
25289,5.942445e-01
25290,5.942645e-01
25291,5.940772e-01
25292,5.940697e-01
25293,5.940607e-01
25294,5.938886e-01
25295,5.939268e-01
25296,5.937237e-01
25297,5.937066e-01
25298,5.936256e-01
25299,5.935025e-01
25300,5.934826e-01
25301,5.933011e-01
25302,5.932892e-01
25303,5.931818e-01
25304,5.931212e-01
25305,5.931308e-01
25306,5.930288e-01
25307,5.930491e-01
25308,5.930031e-01
25309,5.929891e-01
25310,5.929894e-01
25311,5.929438e-01
25312,5.929607e-01
25313,5.928802e-01
25314,5.928909e-01
25315,5.928589e-01
25316,5.928353e-01
25317,5.928463e-01
25318,5.928065e-01
25319,5.928151e-01
25320,5.927964e-01
25321,5.928252e-01
25322,5.928305e-01
25323,5.928423e-01
25324,5.928652e-01
25325,5.928540e-01
25326,5.928878e-01
25327,5.928791e-01
25328,5.929034e-01
25329,5.928997e-01
25330,5.929112e-01
25331,5.929247e-01
25332,5.929238e-01
25333,5.929543e-01
25334,5.929487e-01
25335,5.929832e-01
25336,5.929916e-01
25337,5.930178e-01
25338,5.930351e-01
25339,5.930591e-01
25340,5.930844e-01
25341,5.930987e-01
25342,5.931212e-01
25343,5.931324e-01
25344,5.931509e-01
25345,5.931780e-01
25346,5.931966e-01
25347,5.932165e-01
25348,5.932286e-01
25349,5.932487e-01
25350,5.932722e-01
25351,5.933049e-01
25352,5.933287e-01
25353,5.933481e-01
25354,5.933691e-01
25355,5.933915e-01
25356,5.934207e-01
25357,5.934436e-01
25358,5.934661e-01
25359,5.934812e-01
25360,5.935069e-01
25361,5.935306e-01
25362,5.935602e-01
25363,5.935811e-01
25364,5.936046e-01
25365,5.936239e-01
25366,5.936487e-01
25367,5.936776e-01
25368,5.936983e-01
25369,5.937250e-01
25370,5.937403e-01
25371,5.937654e-01
25372,5.937871e-01
25373,5.938140e-01
25374,5.938381e-01
25375,5.938590e-01
25376,5.938836e-01
25377,5.939019e-01
25378,5.939297e-01
25379,5.939513e-01
25380,5.939758e-01
25381,5.939973e-01
25382,5.940184e-01
25383,5.940436e-01
25384,5.940655e-01
25385,5.940933e-01
25386,5.941111e-01
25387,5.941356e-01
25388,5.941540e-01
25389,5.941818e-01
25390,5.942028e-01
25391,5.942268e-01
25392,5.942470e-01
25393,5.942675e-01
25394,5.942939e-01
25395,5.943148e-01
25396,5.943418e-01
25397,5.943594e-01
25398,5.943847e-01
25399,5.944039e-01
25400,5.944307e-01
25401,5.944518e-01
25402,5.944751e-01
25403,5.944960e-01
25404,5.945154e-01
25405,5.945392e-01
25406,5.945583e-01
25407,5.945854e-01
25408,5.946017e-01
25409,5.946292e-01
25410,5.946431e-01
25411,5.946720e-01
25412,5.946850e-01
25413,5.947185e-01
25414,5.947259e-01
25415,5.947632e-01
25416,5.947660e-01
25417,5.948059e-01
25418,5.948016e-01
25419,5.948442e-01
25420,5.948348e-01
25421,5.948802e-01
25422,5.948738e-01
25423,5.949211e-01
25424,5.949028e-01
25425,5.949722e-01
25426,5.949114e-01
25427,5.950067e-01
25428,5.949161e-01
25429,5.950083e-01
25430,5.949239e-01
25431,5.949540e-01
25432,5.949331e-01
25433,5.948816e-01
25434,5.949231e-01
25435,5.948342e-01
25436,5.948777e-01
25437,5.948006e-01
25438,5.948339e-01
25439,5.948183e-01
25440,5.948227e-01
25441,5.948579e-01
25442,5.948120e-01
25443,5.948500e-01
25444,5.947901e-01
25445,5.948661e-01
25446,5.947545e-01
25447,5.948554e-01
25448,5.946581e-01
25449,5.947258e-01
25450,5.946073e-01
25451,5.945537e-01
25452,5.945541e-01
25453,5.943594e-01
25454,5.943819e-01
25455,5.942370e-01
25456,5.942202e-01
25457,5.941895e-01
25458,5.940683e-01
25459,5.941445e-01
25460,5.938846e-01
25461,5.940453e-01
25462,5.937329e-01
25463,5.936700e-01
25464,5.936620e-01
25465,5.932674e-01
25466,5.932007e-01
25467,5.931112e-01
25468,5.927116e-01
25469,5.926085e-01
25470,5.924331e-01
25471,5.920683e-01
25472,5.920153e-01
25473,5.918086e-01
25474,5.917021e-01
25475,5.916671e-01
25476,5.912234e-01
25477,5.911859e-01
25478,5.911154e-01
25479,5.905482e-01
25480,5.903481e-01
25481,5.903766e-01
25482,5.895864e-01
25483,5.891375e-01
25484,5.889702e-01
25485,5.886391e-01
25486,5.881270e-01
25487,5.878157e-01
25488,5.875474e-01
25489,5.872259e-01
25490,5.870563e-01
25491,5.867377e-01
25492,5.866600e-01
25493,5.867433e-01
25494,5.862162e-01
25495,5.861166e-01
25496,5.860413e-01
25497,5.855984e-01
25498,5.854217e-01
25499,5.852711e-01
25500,5.847828e-01
25501,5.845304e-01
25502,5.843734e-01
25503,5.838125e-01
25504,5.836627e-01
25505,5.837062e-01
25506,5.829694e-01
25507,5.825539e-01
25508,5.824227e-01
25509,5.822794e-01
25510,5.820761e-01
25511,5.818928e-01
25512,5.818139e-01
25513,5.816646e-01
25514,5.806473e-01
25515,5.796602e-01
25516,5.784693e-01
25517,5.768723e-01
25518,5.751929e-01
25519,5.734646e-01
25520,5.714082e-01
25521,5.690003e-01
25522,5.666623e-01
25523,5.644317e-01
25524,5.622060e-01
25525,5.597476e-01
25526,5.571565e-01
25527,5.545976e-01
25528,5.520557e-01
25529,5.493431e-01
25530,5.465492e-01
25531,5.438210e-01
25532,5.412652e-01
25533,5.388911e-01
25534,5.366074e-01
25535,5.342292e-01
25536,5.317588e-01
25537,5.293353e-01
25538,5.270147e-01
25539,5.248324e-01
25540,5.227590e-01
25541,5.207494e-01
25542,5.187773e-01
25543,5.168434e-01
25544,5.148609e-01
25545,5.128009e-01
25546,5.108086e-01
25547,5.090094e-01
25548,5.073577e-01
25549,5.056615e-01
25550,5.038293e-01
25551,5.019786e-01
25552,5.002635e-01
25553,4.986870e-01
25554,4.972037e-01
25555,4.957387e-01
25556,4.942448e-01
25557,4.927915e-01
25558,4.913965e-01
25559,4.900745e-01
25560,4.888358e-01
25561,4.876542e-01
25562,4.865250e-01
25563,4.853998e-01
25564,4.842458e-01
25565,4.831341e-01
25566,4.821152e-01
25567,4.811790e-01
25568,4.802454e-01
25569,4.793262e-01
25570,4.784119e-01
25571,4.775537e-01
25572,4.767455e-01
25573,4.759820e-01
25574,4.752325e-01
25575,4.744947e-01
25576,4.737962e-01
25577,4.731296e-01
25578,4.724929e-01
25579,4.719131e-01
25580,4.713794e-01
25581,4.708587e-01
25582,4.703497e-01
25583,4.698797e-01
25584,4.694504e-01
25585,4.690668e-01
25586,4.687105e-01
25587,4.683599e-01
25588,4.680283e-01
25589,4.677353e-01
25590,4.674642e-01
25591,4.672277e-01
25592,4.670158e-01
25593,4.668252e-01
25594,4.666481e-01
25595,4.664977e-01
25596,4.663705e-01
25597,4.662578e-01
25598,4.661758e-01
25599,4.660890e-01
25600,4.660161e-01
25601,4.659721e-01
25602,4.659377e-01
25603,4.659175e-01
25604,4.659086e-01
25605,4.659053e-01
25606,4.659253e-01
25607,4.659593e-01
25608,4.660089e-01
25609,4.660819e-01
25610,4.661565e-01
25611,4.662468e-01
25612,4.663433e-01
25613,4.664517e-01
25614,4.665844e-01
25615,4.667023e-01
25616,4.668525e-01
25617,4.669914e-01
25618,4.671387e-01
25619,4.673019e-01
25620,4.674588e-01
25621,4.676250e-01
25622,4.678038e-01
25623,4.679810e-01
25624,4.681732e-01
25625,4.683717e-01
25626,4.685721e-01
25627,4.687914e-01
25628,4.689870e-01
25629,4.692043e-01
25630,4.694281e-01
25631,4.696420e-01
25632,4.698885e-01
25633,4.701039e-01
25634,4.703459e-01
25635,4.705907e-01
25636,4.708219e-01
25637,4.710816e-01
25638,4.713236e-01
25639,4.715748e-01
25640,4.718368e-01
25641,4.720818e-01
25642,4.723556e-01
25643,4.726089e-01
25644,4.728793e-01
25645,4.731339e-01
25646,4.734073e-01
25647,4.736745e-01
25648,4.739512e-01
25649,4.742199e-01
25650,4.744896e-01
25651,4.747483e-01
25652,4.750262e-01
25653,4.752740e-01
25654,4.755530e-01
25655,4.758028e-01
25656,4.760734e-01
25657,4.763317e-01
25658,4.766010e-01
25659,4.768559e-01
25660,4.771289e-01
25661,4.773771e-01
25662,4.776666e-01
25663,4.779015e-01
25664,4.781865e-01
25665,4.784323e-01
25666,4.787023e-01
25667,4.789674e-01
25668,4.792177e-01
25669,4.795003e-01
25670,4.797388e-01
25671,4.800339e-01
25672,4.802600e-01
25673,4.805579e-01
25674,4.807926e-01
25675,4.810816e-01
25676,4.813320e-01
25677,4.816050e-01
25678,4.818769e-01
25679,4.821366e-01
25680,4.824312e-01
25681,4.826726e-01
25682,4.829736e-01
25683,4.832044e-01
25684,4.835037e-01
25685,4.837358e-01
25686,4.840245e-01
25687,4.842581e-01
25688,4.845288e-01
25689,4.847788e-01
25690,4.850218e-01
25691,4.852942e-01
25692,4.855090e-01
25693,4.857970e-01
25694,4.859806e-01
25695,4.862893e-01
25696,4.864602e-01
25697,4.867449e-01
25698,4.869393e-01
25699,4.871877e-01
25700,4.874216e-01
25701,4.876370e-01
25702,4.879069e-01
25703,4.880880e-01
25704,4.883636e-01
25705,4.885663e-01
25706,4.888184e-01
25707,4.890554e-01
25708,4.892702e-01
25709,4.895352e-01
25710,4.897314e-01
25711,4.900042e-01
25712,4.902009e-01
25713,4.904562e-01
25714,4.906732e-01
25715,4.909050e-01
25716,4.911459e-01
25717,4.913532e-01
25718,4.916009e-01
25719,4.918041e-01
25720,4.920446e-01
25721,4.922619e-01
25722,4.924890e-01
25723,4.927250e-01
25724,4.929233e-01
25725,4.931785e-01
25726,4.933726e-01
25727,4.936231e-01
25728,4.938372e-01
25729,4.940631e-01
25730,4.942940e-01
25731,4.945027e-01
25732,4.947528e-01
25733,4.949450e-01
25734,4.952143e-01
25735,4.953865e-01
25736,4.956361e-01
25737,4.958231e-01
25738,4.960453e-01
25739,4.962720e-01
25740,4.964515e-01
25741,4.967021e-01
25742,4.968801e-01
25743,4.970993e-01
25744,4.973191e-01
25745,4.974979e-01
25746,4.977555e-01
25747,4.979068e-01
25748,4.981635e-01
25749,4.983262e-01
25750,4.985779e-01
25751,4.987527e-01
25752,4.989714e-01
25753,4.991765e-01
25754,4.993646e-01
25755,4.995978e-01
25756,4.997634e-01
25757,5.000136e-01
25758,5.001739e-01
25759,5.004001e-01
25760,5.005902e-01
25761,5.007910e-01
25762,5.010118e-01
25763,5.011824e-01
25764,5.014175e-01
25765,5.015879e-01
25766,5.018237e-01
25767,5.019852e-01
25768,5.022042e-01
25769,5.023861e-01
25770,5.025916e-01
25771,5.027968e-01
25772,5.029827e-01
25773,5.032038e-01
25774,5.033780e-01
25775,5.035998e-01
25776,5.037700e-01
25777,5.040093e-01
25778,5.041686e-01
25779,5.043907e-01
25780,5.045693e-01
25781,5.047603e-01
25782,5.049810e-01
25783,5.051343e-01
25784,5.053730e-01
25785,5.055005e-01
25786,5.057632e-01
25787,5.058556e-01
25788,5.061017e-01
25789,5.062500e-01
25790,5.064119e-01
25791,5.066240e-01
25792,5.067202e-01
25793,5.069783e-01
25794,5.070328e-01
25795,5.072850e-01
25796,5.073409e-01
25797,5.075514e-01
25798,5.077103e-01
25799,5.077977e-01
25800,5.080444e-01
25801,5.080621e-01
25802,5.083022e-01
25803,5.083665e-01
25804,5.085214e-01
25805,5.086940e-01
25806,5.087639e-01
25807,5.089558e-01
25808,5.090526e-01
25809,5.091789e-01
25810,5.093537e-01
25811,5.094470e-01
25812,5.096061e-01
25813,5.097400e-01
25814,5.098574e-01
25815,5.100244e-01
25816,5.101512e-01
25817,5.102966e-01
25818,5.104635e-01
25819,5.105806e-01
25820,5.107458e-01
25821,5.108955e-01
25822,5.110266e-01
25823,5.112116e-01
25824,5.113193e-01
25825,5.115287e-01
25826,5.116425e-01
25827,5.118160e-01
25828,5.119979e-01
25829,5.121118e-01
25830,5.123503e-01
25831,5.124160e-01
25832,5.126475e-01
25833,5.127587e-01
25834,5.129401e-01
25835,5.131206e-01
25836,5.132316e-01
25837,5.134594e-01
25838,5.135590e-01
25839,5.137679e-01
25840,5.139197e-01
25841,5.140634e-01
25842,5.142648e-01
25843,5.143728e-01
25844,5.145471e-01
25845,5.147125e-01
25846,5.148328e-01
25847,5.150278e-01
25848,5.151268e-01
25849,5.153181e-01
25850,5.154380e-01
25851,5.156060e-01
25852,5.157549e-01
25853,5.158896e-01
25854,5.160732e-01
25855,5.161899e-01
25856,5.163736e-01
25857,5.165185e-01
25858,5.166730e-01
25859,5.168447e-01
25860,5.169765e-01
25861,5.171552e-01
25862,5.172957e-01
25863,5.174513e-01
25864,5.176161e-01
25865,5.177515e-01
25866,5.179440e-01
25867,5.180677e-01
25868,5.182462e-01
25869,5.183953e-01
25870,5.185513e-01
25871,5.187230e-01
25872,5.188590e-01
25873,5.190324e-01
25874,5.191876e-01
25875,5.193349e-01
25876,5.195150e-01
25877,5.196460e-01
25878,5.198304e-01
25879,5.199687e-01
25880,5.201346e-01
25881,5.202968e-01
25882,5.204506e-01
25883,5.206316e-01
25884,5.207692e-01
25885,5.209590e-01
25886,5.210911e-01
25887,5.212626e-01
25888,5.214092e-01
25889,5.215560e-01
25890,5.217271e-01
25891,5.218532e-01
25892,5.220329e-01
25893,5.221588e-01
25894,5.223241e-01
25895,5.224732e-01
25896,5.226200e-01
25897,5.227917e-01
25898,5.229222e-01
25899,5.231065e-01
25900,5.232257e-01
25901,5.234050e-01
25902,5.235404e-01
25903,5.236903e-01
25904,5.238538e-01
25905,5.239814e-01
25906,5.241602e-01
25907,5.242718e-01
25908,5.244597e-01
25909,5.245687e-01
25910,5.247372e-01
25911,5.248764e-01
25912,5.250000e-01
25913,5.251701e-01
25914,5.252616e-01
25915,5.254518e-01
25916,5.255412e-01
25917,5.257103e-01
25918,5.258275e-01
25919,5.259606e-01
25920,5.261148e-01
25921,5.262205e-01
25922,5.263813e-01
25923,5.264877e-01
25924,5.266532e-01
25925,5.267584e-01
25926,5.269282e-01
25927,5.270274e-01
25928,5.271856e-01
25929,5.272987e-01
25930,5.274407e-01
25931,5.275736e-01
25932,5.277055e-01
25933,5.278493e-01
25934,5.279753e-01
25935,5.281288e-01
25936,5.282503e-01
25937,5.284001e-01
25938,5.285298e-01
25939,5.286658e-01
25940,5.288091e-01
25941,5.289304e-01
25942,5.290792e-01
25943,5.291961e-01
25944,5.293412e-01
25945,5.294739e-01
25946,5.296217e-01
25947,5.297580e-01
25948,5.298949e-01
25949,5.300387e-01
25950,5.301736e-01
25951,5.303165e-01
25952,5.304521e-01
25953,5.305934e-01
25954,5.307367e-01
25955,5.308734e-01
25956,5.310255e-01
25957,5.311554e-01
25958,5.313168e-01
25959,5.314308e-01
25960,5.315905e-01
25961,5.316919e-01
25962,5.318633e-01
25963,5.319471e-01
25964,5.321154e-01
25965,5.322118e-01
25966,5.323607e-01
25967,5.324817e-01
25968,5.325985e-01
25969,5.327514e-01
25970,5.328447e-01
25971,5.330108e-01
25972,5.330845e-01
25973,5.332594e-01
25974,5.333242e-01
25975,5.335034e-01
25976,5.335522e-01
25977,5.337228e-01
25978,5.337737e-01
25979,5.339336e-01
25980,5.339976e-01
25981,5.341474e-01
25982,5.342217e-01
25983,5.343468e-01
25984,5.344437e-01
25985,5.345583e-01
25986,5.346711e-01
25987,5.347768e-01
25988,5.349049e-01
25989,5.350012e-01
25990,5.351303e-01
25991,5.352273e-01
25992,5.353649e-01
25993,5.354606e-01
25994,5.355905e-01
25995,5.356898e-01
25996,5.358104e-01
25997,5.359218e-01
25998,5.360277e-01
25999,5.361521e-01
26000,5.362549e-01
26001,5.363689e-01
26002,5.364814e-01
26003,5.365869e-01
26004,5.367053e-01
26005,5.368135e-01
26006,5.369192e-01
26007,5.370333e-01
26008,5.371404e-01
26009,5.372539e-01
26010,5.373663e-01
26011,5.374763e-01
26012,5.375926e-01
26013,5.377028e-01
26014,5.378155e-01
26015,5.379296e-01
26016,5.380421e-01
26017,5.381618e-01
26018,5.382676e-01
26019,5.383950e-01
26020,5.384951e-01
26021,5.386187e-01
26022,5.387219e-01
26023,5.388345e-01
26024,5.389521e-01
26025,5.390533e-01
26026,5.391757e-01
26027,5.392758e-01
26028,5.393956e-01
26029,5.395041e-01
26030,5.396117e-01
26031,5.397248e-01
26032,5.398278e-01
26033,5.399436e-01
26034,5.400419e-01
26035,5.401610e-01
26036,5.402593e-01
26037,5.403768e-01
26038,5.404800e-01
26039,5.405893e-01
26040,5.407024e-01
26041,5.408011e-01
26042,5.409182e-01
26043,5.410156e-01
26044,5.411335e-01
26045,5.412316e-01
26046,5.413433e-01
26047,5.414479e-01
26048,5.415574e-01
26049,5.416660e-01
26050,5.417705e-01
26051,5.418752e-01
26052,5.419843e-01
26053,5.420801e-01
26054,5.421982e-01
26055,5.422876e-01
26056,5.424087e-01
26057,5.424991e-01
26058,5.426016e-01
26059,5.427104e-01
26060,5.427949e-01
26061,5.429156e-01
26062,5.429927e-01
26063,5.431035e-01
26064,5.432000e-01
26065,5.432866e-01
26066,5.434107e-01
26067,5.434769e-01
26068,5.436069e-01
26069,5.436748e-01
26070,5.437917e-01
26071,5.438777e-01
26072,5.439768e-01
26073,5.440859e-01
26074,5.441666e-01
26075,5.442915e-01
26076,5.443643e-01
26077,5.444844e-01
26078,5.445616e-01
26079,5.446798e-01
26080,5.447555e-01
26081,5.448821e-01
26082,5.449487e-01
26083,5.450720e-01
26084,5.451376e-01
26085,5.452455e-01
26086,5.453320e-01
26087,5.454192e-01
26088,5.455261e-01
26089,5.455948e-01
26090,5.457133e-01
26091,5.457715e-01
26092,5.458972e-01
26093,5.459563e-01
26094,5.460724e-01
26095,5.461370e-01
26096,5.462405e-01
26097,5.463223e-01
26098,5.464099e-01
26099,5.465052e-01
26100,5.465789e-01
26101,5.466852e-01
26102,5.467530e-01
26103,5.468656e-01
26104,5.469308e-01
26105,5.470581e-01
26106,5.471134e-01
26107,5.472399e-01
26108,5.472934e-01
26109,5.474209e-01
26110,5.474857e-01
26111,5.475988e-01
26112,5.476714e-01
26113,5.477785e-01
26114,5.478611e-01
26115,5.479625e-01
26116,5.480451e-01
26117,5.481440e-01
26118,5.482282e-01
26119,5.483214e-01
26120,5.484083e-01
26121,5.484973e-01
26122,5.485942e-01
26123,5.486748e-01
26124,5.487723e-01
26125,5.488526e-01
26126,5.489520e-01
26127,5.490302e-01
26128,5.491289e-01
26129,5.492066e-01
26130,5.493059e-01
26131,5.493828e-01
26132,5.494829e-01
26133,5.495618e-01
26134,5.496625e-01
26135,5.497407e-01
26136,5.498462e-01
26137,5.499213e-01
26138,5.500321e-01
26139,5.501027e-01
26140,5.502141e-01
26141,5.502911e-01
26142,5.503926e-01
26143,5.504782e-01
26144,5.505651e-01
26145,5.506645e-01
26146,5.507380e-01
26147,5.508457e-01
26148,5.509030e-01
26149,5.510338e-01
26150,5.510567e-01
26151,5.512147e-01
