,L_pde,L_ic,L_data,L_total
3213,4.187457e-09,4.168101e-11,1.302206e-08,1.725120e-08
3214,4.028908e-09,4.247629e-11,2.725883e-08,3.133022e-08
3215,4.788442e-09,5.176169e-11,6.781874e-08,7.265894e-08
3216,3.931884e-09,5.890527e-11,1.257515e-08,1.656594e-08
3217,4.069189e-09,7.080034e-11,1.287973e-08,1.701972e-08
3218,3.827608e-09,4.293428e-11,1.550090e-08,1.937144e-08
3219,4.419110e-09,4.178086e-11,1.203696e-08,1.649785e-08
3220,3.827610e-09,4.083038e-11,1.262940e-08,1.649784e-08
3221,3.829102e-09,2.028421e-10,1.526186e-08,1.929380e-08
3222,4.042461e-09,5.454527e-11,1.452942e-08,1.862642e-08
3223,3.831786e-09,4.587130e-11,1.080795e-08,1.468560e-08
3224,4.248086e-09,4.848727e-11,1.209134e-08,1.638791e-08
3225,4.019872e-09,4.670487e-11,1.178405e-08,1.585063e-08
3226,4.005392e-09,7.714438e-11,2.126007e-08,2.534260e-08
3227,3.835168e-09,6.028882e-11,1.103512e-08,1.493058e-08
3228,4.083066e-09,6.231701e-11,1.488131e-08,1.902670e-08
3229,3.855535e-09,9.046964e-11,1.225636e-08,1.620236e-08
3230,4.894262e-09,4.562330e-11,1.241901e-08,1.735889e-08
3231,3.898057e-09,5.641958e-11,1.173484e-08,1.568931e-08
3232,3.822898e-09,5.605768e-11,1.574914e-08,1.962810e-08
3233,3.986042e-09,5.208502e-11,3.044728e-08,3.448541e-08
3234,4.675046e-09,7.153724e-11,1.379362e-08,1.854020e-08
3235,4.162012e-09,7.446146e-11,1.561525e-08,1.985172e-08
3236,4.476293e-09,4.607674e-11,1.092512e-08,1.544749e-08
3237,4.189394e-09,5.511007e-11,2.130552e-08,2.555002e-08
3238,3.959703e-09,1.531525e-10,1.219605e-08,1.630891e-08
3239,4.028646e-09,8.617410e-11,2.016219e-08,2.427701e-08
3240,3.814340e-09,5.201665e-11,1.558735e-08,1.945370e-08
3241,3.874867e-09,8.629477e-11,1.907148e-08,2.303265e-08
3242,4.104672e-09,5.469221e-11,1.091491e-08,1.507427e-08
3243,4.346362e-09,5.235499e-11,2.788299e-08,3.228171e-08
3244,3.845864e-09,4.580190e-11,1.392894e-08,1.782061e-08
3245,3.944477e-09,6.255626e-11,1.563088e-08,1.963791e-08
3246,3.829351e-09,4.961022e-11,1.549925e-08,1.937821e-08
3247,3.811869e-09,4.958623e-11,1.141290e-08,1.527435e-08
3248,3.836681e-09,6.416349e-11,1.596093e-08,1.986177e-08
3249,3.826052e-09,6.630535e-11,1.084062e-08,1.473298e-08
3250,3.874888e-09,6.538724e-11,1.274129e-08,1.668156e-08
3251,4.053073e-09,6.140950e-11,2.470436e-08,2.881884e-08
3252,3.845641e-09,1.642082e-10,1.592845e-08,1.993829e-08
3253,3.957169e-09,3.989288e-11,2.235453e-08,2.635159e-08
3254,4.143691e-09,4.592714e-11,1.064327e-08,1.483289e-08
3255,3.945408e-09,6.034542e-11,2.208493e-08,2.609069e-08
3256,4.073349e-09,5.582415e-11,1.376745e-08,1.789663e-08
3257,3.802561e-09,6.121698e-11,1.948476e-08,2.334854e-08
3258,3.767409e-09,4.333273e-11,1.104749e-08,1.485823e-08
3259,3.954593e-09,4.233573e-11,1.332508e-08,1.732201e-08
3260,3.910992e-09,4.248410e-11,1.258453e-08,1.653801e-08
3261,3.890653e-09,4.286604e-11,1.085732e-08,1.479084e-08
3262,3.999177e-09,6.383211e-11,1.224572e-08,1.630873e-08
3263,4.138148e-09,5.484085e-11,1.085734e-08,1.505033e-08
3264,3.944268e-09,4.565584e-11,2.214672e-08,2.613664e-08
3265,4.374764e-09,5.557722e-11,2.401199e-08,2.844233e-08
3266,3.942574e-09,6.579483e-11,1.484295e-08,1.885132e-08
3267,4.074578e-09,3.481114e-11,1.401705e-08,1.812644e-08
3268,4.059580e-09,5.448983e-11,1.120593e-08,1.532000e-08
3269,4.081361e-09,4.451550e-11,5.075291e-08,5.487879e-08
3270,3.863225e-09,5.312997e-11,1.151349e-08,1.542985e-08
3271,3.845086e-09,3.482977e-11,1.523950e-08,1.911942e-08
3272,4.220663e-09,5.451242e-11,1.268506e-08,1.696023e-08
3273,4.115500e-09,4.871202e-11,1.966090e-08,2.382511e-08
3274,4.072071e-09,4.636502e-11,2.317329e-08,2.729172e-08
3275,4.203760e-09,3.802832e-11,1.892169e-08,2.316348e-08
3276,3.963848e-09,6.795369e-11,1.232120e-08,1.635300e-08
3277,4.187209e-09,4.871048e-11,1.309302e-08,1.732894e-08
3278,3.936822e-09,5.871178e-11,1.395188e-08,1.794742e-08
3279,4.176363e-09,7.329930e-11,1.685582e-08,2.110548e-08
3280,3.820003e-09,9.333840e-11,1.164841e-08,1.556175e-08
3281,3.730904e-09,4.705436e-11,1.146372e-08,1.524168e-08
3282,3.843669e-09,5.966316e-11,3.238878e-08,3.629211e-08
3283,3.919602e-09,5.374040e-11,1.789327e-08,2.186662e-08
3284,3.744497e-09,6.563625e-11,1.226106e-08,1.607119e-08
3285,4.229732e-09,8.537351e-11,1.146191e-08,1.577701e-08
3286,3.760248e-09,4.723829e-11,1.124757e-08,1.505505e-08
3287,3.804990e-09,1.044928e-10,2.186436e-08,2.577384e-08
3288,3.760912e-09,6.969399e-11,1.628831e-08,2.011891e-08
3289,4.019490e-09,3.993089e-11,1.437659e-08,1.843600e-08
3290,3.787311e-09,5.226084e-11,1.845866e-08,2.229823e-08
3291,4.236816e-09,4.737641e-11,3.315633e-08,3.744053e-08
3292,3.899422e-09,4.044096e-11,1.283531e-08,1.677517e-08
3293,3.735005e-09,6.435421e-11,1.255978e-08,1.635914e-08
3294,3.793756e-09,4.803884e-11,1.297861e-08,1.682040e-08
3295,3.957388e-09,3.508747e-11,2.180825e-08,2.580073e-08
3296,4.045097e-09,7.071985e-11,6.822283e-08,7.233865e-08
3297,4.299920e-09,1.574265e-10,1.272477e-08,1.718211e-08
3298,4.083886e-09,7.849079e-11,1.025077e-08,1.441315e-08
3299,4.498834e-09,5.313812e-11,3.329087e-08,3.784285e-08
3300,4.081167e-09,6.337113e-11,1.210146e-08,1.624600e-08
3301,4.118471e-09,5.380813e-11,1.629041e-08,2.046269e-08
3302,4.080252e-09,3.812793e-11,1.582976e-08,1.994814e-08
3303,4.416994e-09,4.001909e-11,1.883406e-08,2.329107e-08
3304,3.790711e-09,4.873220e-11,2.475595e-08,2.859539e-08
3305,3.826399e-09,5.030606e-11,1.358708e-08,1.746379e-08
3306,4.207108e-09,5.535153e-11,2.673513e-08,3.099759e-08
3307,3.895111e-09,7.032122e-11,1.176037e-08,1.572581e-08
3308,3.746800e-09,5.359048e-11,1.183408e-08,1.563447e-08
3309,3.932697e-09,5.174450e-11,1.566132e-08,1.964576e-08
3310,4.039859e-09,4.532551e-11,1.132432e-08,1.540950e-08
3311,3.983256e-09,6.452709e-11,1.086803e-08,1.491582e-08
3312,4.184474e-09,7.873577e-11,1.228502e-08,1.654823e-08
3313,3.694398e-09,1.245904e-10,1.106973e-08,1.488872e-08
3314,3.692292e-09,4.880900e-11,1.170798e-08,1.544908e-08
3315,3.875678e-09,1.189551e-10,1.822148e-08,2.221612e-08
3316,4.078163e-09,6.409562e-11,2.513103e-08,2.927329e-08
3317,4.471362e-09,9.218807e-11,1.607351e-08,2.063706e-08
3318,3.793347e-09,6.584341e-11,1.135501e-08,1.521420e-08
3319,3.716071e-09,5.316023e-11,1.578028e-08,1.954951e-08
3320,3.860587e-09,4.876493e-11,1.142740e-08,1.533675e-08
3321,4.364076e-09,6.108254e-11,1.117313e-08,1.559829e-08
3322,3.761272e-09,6.832732e-11,1.765885e-08,2.148844e-08
3323,3.731681e-09,5.696460e-11,1.068734e-08,1.447599e-08
3324,3.718515e-09,7.461823e-11,1.167021e-08,1.546334e-08
3325,3.863799e-09,7.311030e-11,2.232697e-08,2.626387e-08
3326,4.945408e-09,5.880747e-11,1.339431e-08,1.839853e-08
3327,4.279847e-09,6.372926e-11,1.400747e-08,1.835104e-08
3328,4.418434e-09,5.238012e-11,1.493725e-08,1.940806e-08
3329,3.745320e-09,4.351228e-11,1.241916e-08,1.620799e-08
3330,3.728771e-09,4.600527e-11,1.012707e-08,1.390185e-08
3331,3.865594e-09,4.417429e-11,2.424137e-08,2.815113e-08
3332,3.701579e-09,6.279977e-11,1.353583e-08,1.730021e-08
3333,3.736214e-09,1.380525e-10,1.259877e-08,1.647304e-08
3334,3.990711e-09,5.496667e-11,1.642464e-08,2.047032e-08
3335,4.065008e-09,8.837544e-11,1.385173e-08,1.800511e-08
3336,4.061488e-09,6.053143e-11,1.062081e-08,1.474283e-08
3337,3.673120e-09,9.087368e-11,1.704155e-08,2.080554e-08
3338,3.932893e-09,5.258200e-11,1.711063e-08,2.109610e-08
3339,3.830196e-09,6.305794e-11,1.428937e-08,1.818262e-08
3340,4.139086e-09,7.149004e-11,3.778058e-08,4.199116e-08
3341,3.663140e-09,5.271278e-11,1.258645e-08,1.630230e-08
3342,3.723536e-09,8.982070e-11,1.920312e-08,2.301648e-08
3343,3.800188e-09,6.459867e-11,1.557899e-08,1.944378e-08
3344,3.787237e-09,6.856033e-11,1.843291e-08,2.228871e-08
3345,3.662232e-09,7.977489e-11,1.785728e-08,2.159929e-08
3346,3.768780e-09,8.660603e-11,5.374591e-08,5.760130e-08
3347,3.908331e-09,5.279112e-11,1.870012e-08,2.266124e-08
3348,3.686693e-09,6.843293e-11,1.580539e-08,1.956051e-08
3349,3.777670e-09,7.292236e-11,1.376916e-08,1.761975e-08
3350,3.749265e-09,5.127043e-11,1.568819e-08,1.948872e-08
3351,3.659553e-09,4.434329e-11,1.116466e-08,1.486856e-08
3352,3.630289e-09,6.063797e-11,1.277234e-08,1.646326e-08
3353,3.980637e-09,5.349360e-11,1.308078e-08,1.711491e-08
3354,4.190796e-09,5.858224e-11,1.142392e-08,1.567329e-08
3355,3.828126e-09,1.035899e-10,2.315688e-08,2.708859e-08
3356,4.302303e-09,5.991187e-11,1.030982e-08,1.467203e-08
3357,4.609112e-09,5.988868e-11,3.455032e-08,3.921932e-08
3358,3.695702e-09,8.437104e-11,1.100956e-08,1.478963e-08
3359,3.808689e-09,5.739935e-11,1.285670e-08,1.672278e-08
3360,3.678653e-09,4.864055e-11,1.331447e-08,1.704177e-08
3361,3.701483e-09,4.710893e-11,1.085680e-08,1.460539e-08
3362,3.753527e-09,6.064519e-11,1.785348e-08,2.166765e-08
3363,3.828029e-09,6.570780e-11,1.835261e-08,2.224635e-08
3364,3.722005e-09,6.110098e-11,2.764767e-08,3.143077e-08
3365,3.756455e-09,5.383889e-11,2.151723e-08,2.532752e-08
3366,6.093279e-09,5.279148e-11,5.846680e-08,6.461288e-08
3367,4.305860e-09,7.326009e-11,1.823681e-08,2.261593e-08
3368,3.855079e-09,7.429807e-11,1.083276e-08,1.476214e-08
3369,3.624489e-09,7.404318e-11,1.039869e-08,1.409722e-08
3370,3.633233e-09,5.389893e-11,1.037985e-08,1.406698e-08
3371,4.064770e-09,4.834421e-11,1.050806e-08,1.462117e-08
3372,3.734703e-09,4.635309e-11,1.381732e-08,1.759837e-08
3373,3.773242e-09,7.056727e-11,1.894932e-08,2.279312e-08
3374,3.919803e-09,4.226780e-11,2.581534e-08,2.977741e-08
3375,5.175635e-09,8.636322e-11,4.028157e-08,4.554357e-08
3376,3.640415e-09,4.469612e-11,1.161961e-08,1.530472e-08
3377,3.635665e-09,3.924205e-11,1.201232e-08,1.568723e-08
3378,3.785566e-09,4.825950e-11,1.025035e-08,1.408418e-08
3379,5.397398e-09,4.496053e-11,1.713133e-08,2.257369e-08
3380,3.776322e-09,6.040225e-11,1.040016e-08,1.423689e-08
3381,3.681363e-09,5.210881e-11,1.020150e-08,1.393497e-08
3382,3.734606e-09,6.954418e-11,1.497319e-08,1.877734e-08
3383,3.839435e-09,4.928070e-11,1.091758e-08,1.480629e-08
3384,3.666792e-09,4.248341e-11,1.656785e-08,2.027713e-08
3385,3.661832e-09,4.322198e-11,1.473800e-08,1.844306e-08
3386,3.662950e-09,7.302139e-11,1.059677e-08,1.433274e-08
3387,3.646581e-09,4.656017e-11,1.032876e-08,1.402190e-08
3388,3.656280e-09,5.358762e-11,1.240929e-08,1.611916e-08
3389,4.210497e-09,3.772554e-11,1.404133e-08,1.828955e-08
3390,3.736040e-09,4.656408e-11,1.885286e-08,2.263546e-08
3391,3.668143e-09,5.029153e-11,1.090260e-08,1.462104e-08
3392,3.704372e-09,5.678643e-11,1.356516e-08,1.732632e-08
3393,3.891453e-09,1.646805e-10,7.147935e-08,7.553548e-08
3394,3.690785e-09,8.217577e-11,1.751118e-08,2.128414e-08
3395,3.852835e-09,5.558855e-11,1.631575e-08,2.022418e-08
3396,3.724715e-09,5.502969e-11,1.532810e-08,1.910784e-08
3397,6.500757e-09,4.680327e-11,2.157642e-08,2.812398e-08
3398,4.059955e-09,5.695268e-11,1.004469e-08,1.416159e-08
3399,3.661822e-09,1.074299e-10,2.315822e-08,2.692747e-08
3400,4.753200e-09,5.848363e-11,1.034981e-08,1.516149e-08
3401,4.275963e-09,7.077523e-11,2.093290e-08,2.527964e-08
3402,3.687533e-09,5.978075e-11,1.211329e-08,1.586060e-08
3403,4.295512e-09,1.106351e-10,1.861503e-08,2.302118e-08
3404,3.812633e-09,5.917344e-11,1.954003e-08,2.341183e-08
3405,4.359682e-09,5.774030e-11,1.452421e-08,1.894163e-08
3406,3.682968e-09,1.062789e-10,1.788527e-08,2.167452e-08
3407,3.574501e-09,5.048245e-11,1.222514e-08,1.585012e-08
3408,3.674840e-09,4.491139e-11,1.300039e-08,1.672014e-08
3409,3.839950e-09,7.443277e-11,1.485484e-08,1.876922e-08
3410,3.693535e-09,9.181916e-11,1.188903e-08,1.567438e-08
3411,3.991383e-09,5.657831e-11,1.483694e-08,1.888490e-08
3412,4.623211e-09,6.375610e-11,2.550615e-08,3.019312e-08
3413,4.493061e-09,5.656242e-11,5.215512e-08,5.670475e-08
3414,4.069407e-09,6.413965e-11,2.189762e-08,2.603116e-08
3415,3.632647e-09,7.983219e-11,1.781998e-08,2.153246e-08
3416,3.595340e-09,5.174212e-11,1.129990e-08,1.494698e-08
3417,3.673228e-09,5.827151e-11,1.193817e-08,1.566967e-08
3418,3.628369e-09,6.632666e-11,1.095151e-08,1.464620e-08
3419,3.758866e-09,5.119336e-11,1.451806e-08,1.832811e-08
3420,3.794223e-09,6.936547e-11,1.454302e-08,1.840660e-08
3421,4.674947e-09,5.323724e-11,1.398646e-08,1.871464e-08
3422,3.898381e-09,7.153593e-11,1.238196e-08,1.635188e-08
3423,3.574127e-09,4.505954e-11,1.003101e-08,1.365020e-08
3424,4.087995e-09,6.866849e-11,1.217425e-08,1.633091e-08
3425,3.692972e-09,1.056577e-10,1.641785e-08,2.021648e-08
3426,3.593986e-09,8.825434e-11,1.238730e-08,1.606954e-08
3427,3.633250e-09,5.015673e-11,2.455621e-08,2.823962e-08
3428,3.668941e-09,6.343883e-11,1.944278e-08,2.317516e-08
3429,3.780968e-09,5.637094e-11,2.809966e-08,3.193700e-08
3430,3.683076e-09,5.004526e-11,1.074430e-08,1.447742e-08
3431,3.766767e-09,8.792107e-11,1.003257e-08,1.388725e-08
3432,3.545684e-09,5.344055e-11,1.081582e-08,1.441494e-08
3433,3.637810e-09,4.849386e-11,2.527692e-08,2.896322e-08
3434,4.174883e-09,5.198361e-11,3.662312e-08,4.084999e-08
3435,3.660275e-09,4.418937e-11,1.105554e-08,1.476001e-08
3436,3.970528e-09,8.080259e-11,1.957078e-08,2.362211e-08
3437,3.540845e-09,4.866890e-11,1.082096e-08,1.441047e-08
3438,3.616652e-09,5.235469e-11,1.400640e-08,1.767541e-08
3439,4.665141e-09,6.135620e-11,1.640178e-08,2.112828e-08
3440,3.555531e-09,4.797157e-11,1.616043e-08,1.976393e-08
3441,3.864085e-09,4.694551e-11,1.723803e-08,2.114906e-08
3442,3.696571e-09,4.721021e-11,1.143894e-08,1.518272e-08
3443,3.758891e-09,9.789160e-11,1.060633e-08,1.446312e-08
3444,3.929444e-09,8.729836e-11,1.400626e-08,1.802300e-08
3445,5.605022e-09,8.240530e-11,4.534989e-08,5.103731e-08
3446,4.182659e-09,7.909862e-11,1.386820e-08,1.812995e-08
3447,4.356174e-09,3.837529e-11,1.391226e-08,1.830681e-08
3448,3.555783e-09,5.309043e-11,1.199561e-08,1.560449e-08
3449,8.432320e-09,4.060389e-11,2.966110e-08,3.813402e-08
3450,3.560098e-09,6.261187e-11,1.349783e-08,1.712054e-08
3451,3.794919e-09,4.356622e-11,1.125616e-08,1.509464e-08
3452,3.508229e-09,4.280150e-11,1.292607e-08,1.647710e-08
3453,3.727242e-09,7.317957e-11,1.667562e-08,2.047604e-08
3454,4.292892e-09,3.073754e-11,2.354522e-08,2.786885e-08
3455,3.846005e-09,5.451964e-11,1.175599e-08,1.565651e-08
3456,3.657016e-09,8.608209e-11,1.181620e-08,1.555929e-08
3457,3.626515e-09,1.084047e-10,1.131323e-08,1.504814e-08
3458,3.783793e-09,4.660761e-11,3.605027e-08,3.988067e-08
3459,3.857805e-09,6.178539e-11,2.088146e-08,2.480105e-08
3460,3.665105e-09,1.131209e-10,1.376574e-08,1.754396e-08
3461,3.583587e-09,5.073150e-11,1.218961e-08,1.582393e-08
3462,3.597544e-09,4.568113e-11,1.126311e-08,1.490633e-08
3463,3.699128e-09,5.110291e-11,9.848636e-09,1.359887e-08
3464,5.231661e-09,5.020337e-11,1.953217e-08,2.481404e-08
3465,3.518410e-09,5.237626e-11,1.000820e-08,1.357899e-08
3466,3.565125e-09,9.637873e-11,1.010207e-08,1.376357e-08
3467,3.509363e-09,6.645987e-11,9.599138e-09,1.317496e-08
3468,3.791277e-09,4.735602e-11,1.907824e-08,2.291688e-08
3469,3.571230e-09,5.188147e-11,1.576161e-08,1.938472e-08
3470,4.007735e-09,7.473847e-11,2.080576e-08,2.488823e-08
3471,3.528756e-09,4.299276e-11,1.295762e-08,1.652937e-08
3472,4.336488e-09,6.915884e-11,1.432286e-08,1.872851e-08
3473,3.593658e-09,3.674603e-11,1.621795e-08,1.984836e-08
3474,3.507542e-09,5.119825e-11,1.183188e-08,1.539062e-08
3475,3.813284e-09,4.105901e-11,1.444763e-08,1.830197e-08
3476,4.204651e-09,5.338301e-11,9.614238e-09,1.387227e-08
3477,3.612610e-09,8.550119e-11,7.167949e-08,7.537760e-08
3478,3.750094e-09,3.940467e-11,2.765706e-08,3.144656e-08
3479,3.464087e-09,4.327624e-11,9.752456e-09,1.325982e-08
3480,3.566086e-09,5.226717e-11,1.749680e-08,2.111515e-08
3481,4.001884e-09,5.313008e-11,1.752202e-08,2.157704e-08
3482,3.531567e-09,5.044234e-11,1.943164e-08,2.301365e-08
3483,5.102165e-09,4.562855e-11,1.026194e-08,1.540974e-08
3484,3.465923e-09,4.487586e-11,9.678611e-09,1.318941e-08
3485,3.476999e-09,1.200268e-10,9.654737e-09,1.325176e-08
3486,3.669293e-09,4.547221e-11,1.203528e-08,1.575004e-08
3487,3.802179e-09,7.633642e-11,1.042035e-08,1.429887e-08
3488,3.489911e-09,1.259279e-10,1.106815e-08,1.468399e-08
3489,3.496090e-09,4.855835e-11,1.246532e-08,1.600996e-08
3490,3.471085e-09,4.875824e-11,1.057151e-08,1.409135e-08
3491,4.082119e-09,7.887779e-11,9.760327e-09,1.392132e-08
3492,3.566301e-09,6.240995e-11,1.675770e-08,2.038641e-08
3493,3.710422e-09,4.014335e-11,1.863527e-08,2.238584e-08
3494,3.754428e-09,6.017917e-11,2.227532e-08,2.608992e-08
3495,3.650068e-09,4.567924e-11,3.434013e-08,3.803588e-08
3496,3.532208e-09,6.762468e-11,1.693824e-08,2.053808e-08
3497,4.710224e-09,6.847548e-11,1.496760e-08,1.974630e-08
3498,3.905130e-09,5.498590e-11,1.833507e-08,2.229518e-08
3499,3.567016e-09,7.888810e-11,2.421652e-08,2.786242e-08
3500,3.753151e-09,6.249604e-11,1.260673e-08,1.642237e-08
3501,3.470706e-09,4.327991e-11,1.131791e-08,1.483190e-08
3502,4.068141e-09,8.957968e-11,2.351946e-08,2.767718e-08
3503,4.273600e-09,1.202658e-10,3.671709e-08,4.111096e-08
3504,3.770905e-09,6.354378e-11,1.600072e-08,1.983517e-08
3505,3.455779e-09,4.787751e-11,1.000050e-08,1.350416e-08
3506,3.448369e-09,5.576145e-11,1.089847e-08,1.440260e-08
3507,3.839544e-09,9.421786e-11,1.070643e-08,1.464019e-08
3508,3.759046e-09,4.668337e-11,1.203491e-08,1.584064e-08
3509,3.552290e-09,5.119609e-11,1.101316e-08,1.461664e-08
3510,3.442065e-09,4.829669e-11,9.650376e-09,1.314074e-08
3511,4.346635e-09,6.758014e-11,1.661647e-08,2.103068e-08
3512,4.259748e-09,4.952690e-11,2.513177e-08,2.944104e-08
3513,3.461852e-09,4.672532e-11,1.146684e-08,1.497541e-08
3514,3.480770e-09,1.243503e-10,1.842790e-08,2.203302e-08
3515,3.814842e-09,5.555787e-11,1.562170e-08,1.949210e-08
3516,3.783569e-09,6.467480e-11,1.203202e-08,1.588026e-08
3517,3.597618e-09,4.322889e-11,1.738188e-08,2.102273e-08
3518,3.662319e-09,4.631830e-11,2.012034e-08,2.382897e-08
3519,4.206555e-09,7.396133e-11,1.399585e-08,1.827637e-08
3520,3.470405e-09,4.673865e-11,1.208922e-08,1.560636e-08
3521,3.491213e-09,5.113446e-11,9.719940e-09,1.326229e-08
3522,3.442079e-09,5.928891e-11,9.958471e-09,1.345984e-08
3523,4.706375e-09,3.800873e-11,2.054334e-08,2.528772e-08
3524,3.953981e-09,1.025258e-10,1.460004e-08,1.865655e-08
3525,3.568835e-09,8.463100e-11,2.061758e-08,2.427104e-08
3526,5.035814e-09,6.928073e-11,3.840439e-08,4.350949e-08
3527,3.762926e-09,9.798402e-11,1.096781e-08,1.482872e-08
3528,3.499433e-09,7.014386e-11,2.137414e-08,2.494372e-08
3529,3.488181e-09,4.068428e-11,1.217477e-08,1.570364e-08
3530,3.562979e-09,4.504152e-11,1.008761e-08,1.369563e-08
3531,3.434651e-09,4.748648e-11,2.781930e-08,3.130144e-08
3532,3.667040e-09,4.804404e-11,1.367867e-08,1.739376e-08
3533,3.726687e-09,6.466350e-11,1.337122e-08,1.716257e-08
3534,3.777470e-09,4.012760e-11,1.037179e-08,1.418939e-08
3535,3.534189e-09,3.307403e-11,1.566256e-08,1.922982e-08
3536,3.445902e-09,4.294884e-11,1.030672e-08,1.379557e-08
3537,3.500074e-09,8.038317e-11,1.575508e-08,1.933554e-08
3538,3.866412e-09,5.026118e-11,1.175149e-08,1.566816e-08
3539,3.885316e-09,6.016743e-11,1.499126e-08,1.893674e-08
3540,3.559421e-09,4.447072e-11,1.627482e-08,1.987872e-08
3541,3.619375e-09,6.779485e-11,1.662861e-08,2.031578e-08
3542,4.010635e-09,4.706424e-11,1.084584e-08,1.490354e-08
3543,4.032983e-09,7.047210e-11,1.098457e-08,1.508803e-08
3544,3.513509e-09,4.436265e-11,2.292528e-08,2.648316e-08
3545,4.175422e-09,5.484289e-11,2.348661e-08,2.771688e-08
3546,3.712264e-09,9.699091e-11,1.034449e-08,1.415375e-08
3547,3.476947e-09,4.847838e-11,1.546619e-08,1.899161e-08
3548,4.527989e-09,1.731385e-10,7.168241e-08,7.638354e-08
3549,3.476182e-09,8.912421e-11,9.420005e-09,1.298531e-08
3550,3.441408e-09,1.090397e-10,1.269632e-08,1.624676e-08
3551,3.453017e-09,4.587369e-11,9.967525e-09,1.346642e-08
3552,3.441471e-09,4.704291e-11,1.705772e-08,2.054624e-08
3553,4.774730e-09,7.220622e-11,1.232728e-08,1.717422e-08
3554,3.490904e-09,4.993714e-11,1.513698e-08,1.867782e-08
3555,3.427559e-09,5.637509e-11,1.045307e-08,1.393701e-08
3556,3.426297e-09,5.683243e-11,1.433131e-08,1.781444e-08
3557,3.662946e-09,4.197462e-11,1.047073e-08,1.417565e-08
3558,3.734945e-09,6.703649e-11,2.164466e-08,2.544664e-08
3559,3.445263e-09,4.420060e-11,2.688290e-08,3.037237e-08
3560,3.570515e-09,7.058326e-11,1.669424e-08,2.033534e-08
3561,3.537902e-09,5.781058e-11,1.029101e-08,1.388672e-08
3562,3.560237e-09,3.918814e-11,1.036249e-08,1.396192e-08
3563,4.257244e-09,5.080220e-11,2.625611e-08,3.056416e-08
3564,4.344895e-09,5.518489e-11,2.288771e-08,2.728779e-08
3565,3.411920e-09,4.243739e-11,1.699613e-08,2.045048e-08
3566,3.452228e-09,4.297680e-11,1.398006e-08,1.747526e-08
3567,3.592485e-09,3.942533e-11,3.749189e-08,4.112380e-08
3568,3.526441e-09,8.958872e-11,1.073142e-08,1.434745e-08
3569,3.561405e-09,7.513251e-11,1.878433e-08,2.242087e-08
3570,3.500980e-09,8.284584e-11,2.502658e-08,2.861040e-08
3571,4.599807e-09,4.336545e-11,1.072706e-08,1.537023e-08
3572,3.365819e-09,4.924848e-11,1.295310e-08,1.636817e-08
3573,3.641413e-09,4.555458e-11,1.909359e-08,2.278056e-08
3574,3.458866e-09,5.181391e-11,1.366542e-08,1.717610e-08
3575,3.360474e-09,5.444073e-11,1.103145e-08,1.444636e-08
3576,3.654974e-09,5.900708e-11,2.462061e-08,2.833459e-08
3577,3.666082e-09,4.540840e-11,1.020812e-08,1.391961e-08
3578,3.772411e-09,4.914205e-11,1.091420e-08,1.473575e-08
3579,4.100598e-09,8.906123e-11,4.492887e-08,4.911853e-08
3580,3.588567e-09,4.967976e-11,9.549996e-09,1.318824e-08
3581,3.380717e-09,5.488821e-11,1.313591e-08,1.657152e-08
3582,3.863925e-09,6.361098e-11,8.739725e-08,9.132479e-08
3583,3.814352e-09,5.633725e-11,1.068554e-08,1.455623e-08
3584,3.529327e-09,6.771402e-11,1.542574e-08,1.902278e-08
3585,3.669139e-09,1.115455e-10,1.586109e-08,1.964177e-08
3586,3.471315e-09,5.968478e-11,1.029159e-08,1.382259e-08
3587,3.432938e-09,5.243488e-11,1.387998e-08,1.736535e-08
3588,3.495006e-09,7.490551e-11,2.262509e-08,2.619500e-08
3589,3.340363e-09,4.867945e-11,1.792653e-08,2.131558e-08
3590,3.481277e-09,8.449041e-11,3.047504e-08,3.404081e-08
3591,3.426896e-09,6.649781e-11,2.046377e-08,2.395717e-08
3592,5.094420e-09,7.832876e-11,3.896481e-08,4.413756e-08
3593,3.619198e-09,4.603802e-11,1.249159e-08,1.615682e-08
3594,3.803027e-09,6.057366e-11,1.413566e-08,1.799926e-08
3595,3.393380e-09,4.803030e-11,9.898708e-09,1.334012e-08
3596,3.800466e-09,6.661507e-11,1.725936e-08,2.112644e-08
3597,4.210334e-09,3.693480e-11,7.303147e-08,7.727874e-08
3598,3.394471e-09,6.743231e-11,1.038623e-08,1.384814e-08
3599,3.759583e-09,9.166003e-11,1.143063e-08,1.528188e-08
3600,3.333590e-09,4.956234e-11,1.009935e-08,1.348250e-08
3601,3.369802e-09,4.991623e-11,9.353895e-09,1.277361e-08
3602,4.263234e-09,2.392794e-10,2.089093e-08,2.539344e-08
3603,3.352841e-09,5.211298e-11,1.020258e-08,1.360753e-08
