,beta,params,lr
1663,6.001225e-01,5.518048e-03,7.812500e-06
1664,6.002009e-01,5.509737e-03,7.812500e-06
1665,6.002146e-01,3.922127e-03,7.812500e-06
1666,6.001815e-01,3.923375e-03,7.812500e-06
1667,6.001681e-01,4.288529e-03,7.812500e-06
1668,6.001791e-01,3.669756e-03,7.812500e-06
1669,6.001773e-01,2.243394e-03,7.812500e-06
1670,6.001819e-01,1.713228e-03,7.812500e-06
1671,6.001775e-01,4.202878e-03,7.812500e-06
1672,6.002300e-01,3.471972e-03,7.812500e-06
1673,6.002280e-01,2.606348e-03,7.812500e-06
1674,6.002176e-01,1.814439e-03,7.812500e-06
1675,6.002219e-01,1.498300e-03,7.812500e-06
1676,6.002278e-01,1.162705e-03,7.812500e-06
1677,6.002094e-01,1.130086e-03,7.812500e-06
1678,6.001952e-01,7.996159e-04,7.812500e-06
1679,6.001810e-01,3.085313e-03,7.812500e-06
1680,6.002074e-01,4.647572e-03,7.812500e-06
1681,6.002020e-01,2.381209e-03,7.812500e-06
1682,6.002373e-01,1.734023e-03,7.812500e-06
1683,6.002637e-01,1.227379e-03,7.812500e-06
1684,6.002839e-01,1.301891e-03,7.812500e-06
1685,6.002952e-01,1.172189e-03,7.812500e-06
1686,6.002854e-01,1.598129e-03,7.812500e-06
1687,6.002746e-01,1.540534e-03,7.812500e-06
1688,6.002696e-01,1.565769e-03,7.812500e-06
1689,6.002531e-01,2.089574e-03,7.812500e-06
1690,6.002470e-01,1.746017e-03,7.812500e-06
1691,6.002442e-01,1.012541e-03,7.812500e-06
1692,6.002354e-01,1.624365e-03,7.812500e-06
1693,6.002415e-01,2.588996e-03,7.812500e-06
1694,6.002188e-01,1.743061e-03,7.812500e-06
1695,6.002184e-01,1.803876e-03,7.812500e-06
1696,6.001995e-01,2.379765e-03,7.812500e-06
1697,6.001689e-01,1.755692e-03,7.812500e-06
1698,6.001622e-01,1.808393e-03,7.812500e-06
1699,6.001558e-01,2.304365e-03,7.812500e-06
1700,6.001205e-01,2.187793e-03,7.812500e-06
1701,6.001349e-01,2.524005e-03,7.812500e-06
1702,6.001436e-01,2.606040e-03,7.812500e-06
1703,6.001410e-01,1.848304e-03,7.812500e-06
1704,6.001187e-01,2.588184e-03,7.812500e-06
1705,6.000949e-01,1.751093e-03,7.812500e-06
1706,6.000646e-01,1.336169e-03,7.812500e-06
1707,6.000307e-01,2.070868e-03,7.812500e-06
1708,6.000279e-01,1.132696e-03,7.812500e-06
1709,6.000251e-01,1.210230e-03,7.812500e-06
1710,6.000156e-01,3.160759e-03,7.812500e-06
1711,6.000115e-01,2.115667e-03,7.812500e-06
1712,6.000223e-01,1.810650e-03,7.812500e-06
1713,5.999890e-01,2.951192e-03,7.812500e-06
1714,5.999877e-01,2.578750e-03,7.812500e-06
1715,5.999603e-01,3.808449e-03,7.812500e-06
1716,5.999960e-01,2.288296e-03,7.812500e-06
1717,6.000248e-01,2.071998e-03,7.812500e-06
1718,6.000104e-01,1.948592e-03,7.812500e-06
1719,6.000373e-01,2.943652e-03,7.812500e-06
1720,6.000622e-01,1.241670e-03,7.812500e-06
1721,6.000870e-01,2.447398e-03,7.812500e-06
1722,6.001149e-01,2.161372e-03,7.812500e-06
1723,6.001027e-01,4.391061e-03,7.812500e-06
1724,6.000907e-01,2.973945e-03,7.812500e-06
1725,6.000729e-01,3.159875e-03,7.812500e-06
1726,6.000652e-01,2.498172e-03,7.812500e-06
1727,6.000630e-01,2.868958e-03,7.812500e-06
1728,6.000342e-01,1.344281e-03,7.812500e-06
1729,6.000207e-01,1.641253e-03,7.812500e-06
1730,6.000165e-01,1.716935e-03,7.812500e-06
1731,5.999946e-01,1.710802e-03,7.812500e-06
1732,5.999823e-01,1.557988e-03,7.812500e-06
1733,5.999783e-01,1.335179e-03,7.812500e-06
1734,5.999776e-01,1.851135e-03,7.812500e-06
1735,5.999668e-01,1.158161e-03,7.812500e-06
1736,5.999684e-01,2.895301e-03,7.812500e-06
1737,5.999792e-01,2.557055e-03,7.812500e-06
1738,5.999910e-01,2.853914e-03,7.812500e-06
1739,5.999889e-01,1.655648e-03,7.812500e-06
1740,5.999911e-01,1.061161e-03,7.812500e-06
1741,5.999782e-01,1.265473e-03,7.812500e-06
1742,5.999795e-01,1.287893e-03,7.812500e-06
1743,5.999726e-01,1.482652e-03,7.812500e-06
1744,5.999659e-01,1.347358e-03,7.812500e-06
1745,5.999579e-01,1.617823e-03,7.812500e-06
1746,5.999675e-01,2.665351e-03,7.812500e-06
1747,5.999902e-01,2.635605e-03,7.812500e-06
1748,5.999853e-01,1.773003e-03,7.812500e-06
1749,5.999768e-01,1.226169e-03,7.812500e-06
1750,5.999754e-01,1.571409e-03,7.812500e-06
1751,5.999781e-01,1.577578e-03,7.812500e-06
1752,5.999864e-01,1.299653e-03,7.812500e-06
1753,5.999964e-01,1.613369e-03,7.812500e-06
1754,6.000347e-01,3.347947e-03,7.812500e-06
1755,6.000750e-01,1.831390e-03,7.812500e-06
1756,6.000790e-01,1.508048e-03,7.812500e-06
1757,6.000908e-01,1.474975e-03,7.812500e-06
1758,6.001055e-01,1.158570e-03,7.812500e-06
1759,6.001023e-01,2.240333e-03,7.812500e-06
1760,6.001165e-01,1.211335e-03,7.812500e-06
1761,6.001167e-01,4.438128e-03,7.812500e-06
1762,6.000359e-01,4.060823e-03,7.812500e-06
1763,6.000188e-01,3.166938e-03,7.812500e-06
1764,6.000000e-01,3.582797e-03,7.812500e-06
1765,6.000356e-01,5.308589e-03,7.812500e-06
1766,6.000530e-01,4.742276e-03,7.812500e-06
1767,6.000646e-01,1.609782e-03,7.812500e-06
1768,6.000478e-01,2.236812e-03,7.812500e-06
1769,6.000663e-01,2.291697e-03,7.812500e-06
1770,6.000441e-01,1.051384e-03,7.812500e-06
1771,6.000302e-01,1.485910e-03,7.812500e-06
1772,6.000253e-01,1.222604e-03,7.812500e-06
1773,6.000230e-01,1.585468e-03,7.812500e-06
1774,6.000630e-01,2.158257e-03,7.812500e-06
1775,6.000844e-01,1.623986e-03,7.812500e-06
1776,6.001150e-01,2.102230e-03,7.812500e-06
1777,6.001167e-01,2.195450e-03,7.812500e-06
1778,6.000905e-01,2.717628e-03,7.812500e-06
1779,6.000482e-01,2.829445e-03,7.812500e-06
1780,6.000766e-01,2.475502e-03,7.812500e-06
1781,6.000673e-01,1.713647e-03,7.812500e-06
1782,6.000916e-01,2.044355e-03,7.812500e-06
1783,6.000930e-01,1.419405e-03,7.812500e-06
1784,6.001090e-01,2.774540e-03,7.812500e-06
1785,6.001180e-01,4.420493e-03,7.812500e-06
1786,6.000322e-01,6.994390e-03,7.812500e-06
1787,5.999755e-01,4.058128e-03,7.812500e-06
1788,5.999543e-01,2.967904e-03,7.812500e-06
1789,5.999426e-01,1.470500e-03,7.812500e-06
1790,5.999413e-01,1.477839e-03,7.812500e-06
1791,5.999416e-01,1.753382e-03,7.812500e-06
1792,5.999439e-01,1.394749e-03,7.812500e-06
1793,5.999440e-01,1.386587e-03,7.812500e-06
1794,5.999480e-01,1.127287e-03,7.812500e-06
1795,5.999667e-01,1.268813e-03,7.812500e-06
1796,5.999566e-01,2.181802e-03,7.812500e-06
1797,5.999603e-01,1.325937e-03,7.812500e-06
1798,5.999727e-01,1.259922e-03,7.812500e-06
1799,5.999869e-01,1.638725e-03,7.812500e-06
1800,5.999836e-01,2.030256e-03,7.812500e-06
1801,5.999911e-01,1.453664e-03,7.812500e-06
1802,5.999748e-01,1.987384e-03,7.812500e-06
1803,5.999874e-01,1.417337e-03,7.812500e-06
1804,5.999870e-01,1.725416e-03,7.812500e-06
1805,5.999966e-01,1.365299e-03,7.812500e-06
1806,6.000080e-01,1.447523e-03,7.812500e-06
1807,6.000116e-01,3.018173e-03,7.812500e-06
1808,5.999693e-01,2.151887e-03,7.812500e-06
1809,5.999826e-01,1.925916e-03,7.812500e-06
1810,5.999451e-01,2.676375e-03,7.812500e-06
1811,5.999669e-01,3.321865e-03,7.812500e-06
1812,5.999730e-01,3.147638e-03,7.812500e-06
1813,5.999955e-01,1.680928e-03,7.812500e-06
1814,5.999662e-01,1.953859e-03,7.812500e-06
1815,5.999693e-01,3.577856e-03,7.812500e-06
1816,6.000096e-01,5.321561e-03,7.812500e-06
1817,6.000048e-01,3.007364e-03,7.812500e-06
1818,5.999961e-01,2.386417e-03,7.812500e-06
1819,5.999793e-01,2.075819e-03,7.812500e-06
1820,5.999390e-01,2.264142e-03,7.812500e-06
1821,5.999438e-01,2.037387e-03,7.812500e-06
1822,5.999094e-01,2.305011e-03,7.812500e-06
1823,5.998951e-01,1.386195e-03,7.812500e-06
1824,5.998753e-01,1.892267e-03,7.812500e-06
1825,5.998445e-01,2.358698e-03,7.812500e-06
1826,5.998607e-01,1.692940e-03,7.812500e-06
1827,5.998484e-01,2.079833e-03,7.812500e-06
1828,5.998264e-01,2.399842e-03,7.812500e-06
1829,5.998107e-01,2.918421e-03,7.812500e-06
1830,5.998437e-01,7.148739e-03,7.812500e-06
1831,5.998878e-01,5.356728e-03,7.812500e-06
1832,5.999050e-01,1.931404e-03,7.812500e-06
1833,5.999353e-01,2.085681e-03,7.812500e-06
1834,5.999443e-01,1.261542e-03,7.812500e-06
1835,5.999383e-01,1.386110e-03,7.812500e-06
1836,5.999474e-01,1.421262e-03,7.812500e-06
1837,5.999408e-01,1.069265e-03,7.812500e-06
1838,5.999266e-01,1.035383e-03,7.812500e-06
1839,5.999331e-01,1.812261e-03,7.812500e-06
1840,5.999497e-01,1.319311e-03,7.812500e-06
1841,5.999562e-01,1.851639e-03,7.812500e-06
1842,5.999516e-01,1.797773e-03,7.812500e-06
1843,5.999568e-01,8.702877e-04,7.812500e-06
1844,5.999632e-01,1.451130e-03,7.812500e-06
1845,5.999597e-01,1.107606e-03,7.812500e-06
1846,5.999650e-01,1.973274e-03,7.812500e-06
1847,5.999529e-01,2.245649e-03,7.812500e-06
1848,5.999591e-01,1.636245e-03,7.812500e-06
1849,5.999667e-01,7.943957e-04,7.812500e-06
1850,5.999721e-01,1.183596e-03,7.812500e-06
1851,5.999929e-01,1.028602e-03,7.812500e-06
1852,6.000124e-01,1.368174e-03,7.812500e-06
1853,6.000099e-01,1.333389e-03,7.812500e-06
1854,6.000181e-01,1.463864e-03,7.812500e-06
1855,6.000124e-01,1.999267e-03,7.812500e-06
1856,6.000339e-01,1.154843e-03,7.812500e-06
1857,6.000368e-01,1.398660e-03,7.812500e-06
1858,6.000481e-01,1.382162e-03,7.812500e-06
1859,6.000636e-01,1.615525e-03,7.812500e-06
1860,6.000660e-01,2.840490e-03,7.812500e-06
1861,6.000443e-01,6.039239e-03,7.812500e-06
1862,6.000969e-01,4.434209e-03,7.812500e-06
1863,6.001472e-01,2.879945e-03,7.812500e-06
1864,6.001694e-01,3.597876e-03,7.812500e-06
1865,6.001798e-01,1.386313e-03,7.812500e-06
1866,6.001654e-01,1.124443e-03,7.812500e-06
1867,6.001625e-01,1.687585e-03,7.812500e-06
1868,6.001545e-01,2.188668e-03,7.812500e-06
1869,6.001226e-01,1.405192e-03,7.812500e-06
1870,6.000962e-01,1.538452e-03,7.812500e-06
1871,6.000944e-01,1.573966e-03,7.812500e-06
1872,6.000585e-01,1.648914e-03,7.812500e-06
1873,6.000303e-01,1.387905e-03,7.812500e-06
1874,6.000363e-01,2.527286e-03,7.812500e-06
1875,5.999487e-01,4.383412e-03,7.812500e-06
1876,5.999273e-01,2.791912e-03,7.812500e-06
1877,5.999084e-01,1.399561e-03,7.812500e-06
1878,5.999200e-01,2.210174e-03,7.812500e-06
1879,5.999342e-01,2.820675e-03,7.812500e-06
1880,5.999646e-01,3.117525e-03,7.812500e-06
1881,5.999911e-01,3.184286e-03,7.812500e-06
1882,5.999941e-01,2.733235e-03,7.812500e-06
1883,5.999876e-01,1.638980e-03,7.812500e-06
1884,5.999787e-01,1.000301e-03,7.812500e-06
1885,5.999652e-01,1.652532e-03,7.812500e-06
1886,5.999662e-01,1.318497e-03,7.812500e-06
1887,5.999731e-01,1.090182e-03,7.812500e-06
1888,5.999940e-01,1.517916e-03,7.812500e-06
1889,5.999898e-01,2.007060e-03,7.812500e-06
1890,6.000058e-01,1.640960e-03,7.812500e-06
1891,6.000022e-01,1.374001e-03,7.812500e-06
1892,5.999762e-01,2.394504e-03,7.812500e-06
1893,6.000058e-01,2.769253e-03,7.812500e-06
1894,6.000007e-01,2.331864e-03,7.812500e-06
1895,6.000187e-01,2.483066e-03,7.812500e-06
1896,5.999950e-01,2.042347e-03,7.812500e-06
1897,5.999957e-01,2.241105e-03,7.812500e-06
1898,5.999666e-01,1.724696e-03,7.812500e-06
1899,5.999659e-01,2.050158e-03,7.812500e-06
1900,5.999877e-01,2.024064e-03,7.812500e-06
1901,5.999823e-01,1.982829e-03,7.812500e-06
1902,5.999790e-01,1.482264e-03,7.812500e-06
1903,5.999855e-01,1.713555e-03,7.812500e-06
1904,5.999615e-01,1.795465e-03,7.812500e-06
1905,5.999663e-01,1.627929e-03,7.812500e-06
1906,5.999992e-01,1.884055e-03,7.812500e-06
1907,6.000066e-01,1.966275e-03,7.812500e-06
1908,6.000446e-01,2.435322e-03,7.812500e-06
1909,6.000678e-01,3.081474e-03,7.812500e-06
1910,6.000842e-01,2.985967e-03,7.812500e-06
1911,6.000561e-01,4.761041e-03,7.812500e-06
1912,6.001126e-01,4.476938e-03,7.812500e-06
1913,6.001332e-01,1.757491e-03,7.812500e-06
1914,6.001475e-01,2.043769e-03,7.812500e-06
1915,6.001463e-01,1.525615e-03,7.812500e-06
1916,6.001379e-01,2.824144e-03,7.812500e-06
1917,6.001712e-01,4.826552e-03,7.812500e-06
1918,6.001796e-01,4.066946e-03,7.812500e-06
1919,6.001812e-01,4.465848e-03,7.812500e-06
1920,6.001379e-01,4.699963e-03,7.812500e-06
1921,6.001371e-01,2.067977e-03,7.812500e-06
1922,6.001411e-01,1.566412e-03,7.812500e-06
1923,6.001397e-01,1.672987e-03,7.812500e-06
1924,6.001110e-01,1.217905e-03,7.812500e-06
1925,6.000881e-01,1.264915e-03,7.812500e-06
1926,6.000763e-01,1.156929e-03,7.812500e-06
1927,6.000828e-01,2.296915e-03,7.812500e-06
1928,6.000527e-01,2.421864e-03,7.812500e-06
1929,6.000540e-01,2.001875e-03,7.812500e-06
1930,6.000521e-01,2.130380e-03,7.812500e-06
1931,6.000443e-01,1.417146e-03,7.812500e-06
1932,6.000571e-01,1.110487e-03,7.812500e-06
1933,6.000765e-01,9.966186e-04,7.812500e-06
1934,6.000531e-01,1.383908e-03,7.812500e-06
1935,6.000443e-01,1.419364e-03,7.812500e-06
1936,6.000406e-01,1.105539e-03,7.812500e-06
1937,6.000460e-01,1.491338e-03,7.812500e-06
1938,6.000320e-01,2.215078e-03,7.812500e-06
1939,6.000265e-01,2.307699e-03,7.812500e-06
1940,6.000366e-01,1.568613e-03,7.812500e-06
1941,6.000349e-01,1.050369e-03,7.812500e-06
1942,6.000292e-01,1.077425e-03,7.812500e-06
1943,6.000553e-01,1.925882e-03,7.812500e-06
1944,6.000710e-01,2.285386e-03,7.812500e-06
1945,6.000808e-01,2.013836e-03,7.812500e-06
1946,6.000708e-01,4.759827e-03,7.812500e-06
1947,6.000997e-01,4.464601e-03,7.812500e-06
1948,6.001010e-01,3.133049e-03,7.812500e-06
1949,6.001302e-01,1.921562e-03,7.812500e-06
1950,6.001383e-01,1.972567e-03,7.812500e-06
1951,6.001831e-01,1.979249e-03,7.812500e-06
1952,6.002195e-01,3.902095e-03,7.812500e-06
1953,6.002274e-01,2.683158e-03,7.812500e-06
1954,6.002954e-01,2.526200e-03,7.812500e-06
1955,6.003081e-01,1.813557e-03,7.812500e-06
1956,6.003196e-01,2.292306e-03,7.812500e-06
1957,6.003134e-01,1.353529e-03,7.812500e-06
1958,6.003104e-01,1.744554e-03,7.812500e-06
1959,6.002892e-01,2.659142e-03,7.812500e-06
1960,6.002671e-01,3.917537e-03,7.812500e-06
1961,6.002621e-01,1.361020e-03,7.812500e-06
1962,6.002573e-01,1.158369e-03,7.812500e-06
1963,6.002431e-01,9.036406e-04,7.812500e-06
1964,6.002289e-01,1.803653e-03,7.812500e-06
1965,6.002237e-01,9.606888e-04,7.812500e-06
1966,6.002342e-01,1.173200e-03,7.812500e-06
1967,6.002227e-01,1.488720e-03,7.812500e-06
1968,6.002106e-01,1.386128e-03,7.812500e-06
1969,6.001916e-01,1.780742e-03,7.812500e-06
1970,6.001865e-01,1.692106e-03,7.812500e-06
1971,6.002072e-01,1.629488e-03,7.812500e-06
1972,6.002015e-01,2.239231e-03,7.812500e-06
1973,6.001905e-01,1.703850e-03,7.812500e-06
1974,6.001818e-01,1.073125e-03,7.812500e-06
1975,6.001824e-01,3.456596e-03,7.812500e-06
1976,6.001838e-01,3.911790e-03,7.812500e-06
1977,6.001816e-01,1.608718e-03,7.812500e-06
1978,6.001936e-01,1.219665e-03,7.812500e-06
1979,6.001722e-01,1.608830e-03,7.812500e-06
1980,6.001789e-01,1.823411e-03,7.812500e-06
1981,6.001824e-01,1.873153e-03,7.812500e-06
1982,6.001700e-01,2.436677e-03,7.812500e-06
1983,6.001661e-01,1.750017e-03,7.812500e-06
1984,6.001526e-01,1.588316e-03,7.812500e-06
1985,6.001304e-01,1.012305e-03,7.812500e-06
1986,6.001167e-01,9.997711e-04,7.812500e-06
1987,6.001176e-01,1.669504e-03,7.812500e-06
1988,6.001175e-01,1.076677e-03,7.812500e-06
1989,6.001109e-01,2.876680e-03,7.812500e-06
1990,6.000760e-01,2.988230e-03,7.812500e-06
1991,6.000810e-01,2.220392e-03,7.812500e-06
1992,6.000833e-01,1.669228e-03,7.812500e-06
1993,6.000730e-01,2.858000e-03,7.812500e-06
1994,6.000413e-01,1.916228e-03,7.812500e-06
1995,6.000481e-01,1.997236e-03,7.812500e-06
1996,6.000457e-01,3.528937e-03,7.812500e-06
1997,6.000239e-01,2.366860e-03,7.812500e-06
1998,6.000036e-01,1.278986e-03,7.812500e-06
1999,5.999842e-01,1.779600e-03,7.812500e-06
2000,5.999950e-01,2.231408e-03,7.812500e-06
2001,5.999764e-01,3.265297e-03,7.812500e-06
2002,5.999996e-01,2.349036e-03,7.812500e-06
2003,6.000022e-01,1.088043e-03,7.812500e-06
2004,6.000087e-01,1.549464e-03,7.812500e-06
2005,6.000111e-01,1.248466e-03,7.812500e-06
2006,6.000387e-01,1.082701e-03,7.812500e-06
2007,6.000293e-01,1.244160e-03,7.812500e-06
2008,6.000282e-01,2.301936e-03,7.812500e-06
2009,6.000329e-01,2.465014e-03,7.812500e-06
2010,6.000319e-01,2.690851e-03,7.812500e-06
2011,6.000038e-01,3.536389e-03,7.812500e-06
2012,5.999886e-01,5.471856e-03,7.812500e-06
2013,6.000434e-01,6.497064e-03,7.812500e-06
2014,6.001139e-01,2.560246e-03,7.812500e-06
2015,6.001425e-01,2.252115e-03,7.812500e-06
2016,6.001741e-01,1.951098e-03,7.812500e-06
2017,6.001911e-01,1.375672e-03,7.812500e-06
2018,6.001781e-01,1.676767e-03,7.812500e-06
2019,6.001906e-01,1.443354e-03,7.812500e-06
2020,6.001897e-01,2.185331e-03,7.812500e-06
2021,6.001649e-01,2.197924e-03,7.812500e-06
2022,6.001698e-01,1.376383e-03,7.812500e-06
2023,6.001667e-01,1.690622e-03,7.812500e-06
2024,6.001565e-01,1.439450e-03,7.812500e-06
2025,6.001323e-01,1.337183e-03,7.812500e-06
2026,6.001537e-01,1.657781e-03,7.812500e-06
2027,6.001378e-01,2.486259e-03,7.812500e-06
2028,6.001662e-01,3.179111e-03,7.812500e-06
2029,6.001688e-01,1.187817e-03,7.812500e-06
2030,6.001835e-01,1.325532e-03,7.812500e-06
2031,6.001793e-01,1.719952e-03,7.812500e-06
2032,6.002129e-01,6.400006e-03,7.812500e-06
2033,6.002364e-01,3.288036e-03,7.812500e-06
2034,6.002475e-01,2.336652e-03,7.812500e-06
2035,6.002531e-01,2.290597e-03,7.812500e-06
2036,6.002694e-01,1.193937e-03,7.812500e-06
2037,6.002836e-01,2.693686e-03,7.812500e-06
2038,6.002761e-01,2.385259e-03,7.812500e-06
2039,6.002511e-01,1.188435e-03,7.812500e-06
2040,6.002365e-01,9.893463e-04,7.812500e-06
2041,6.002105e-01,1.184252e-03,7.812500e-06
2042,6.001712e-01,2.549558e-03,7.812500e-06
2043,6.001800e-01,2.811784e-03,7.812500e-06
2044,6.001719e-01,1.700436e-03,7.812500e-06
2045,6.001561e-01,1.522042e-03,7.812500e-06
2046,6.001623e-01,1.414339e-03,7.812500e-06
2047,6.001424e-01,1.215361e-03,7.812500e-06
2048,6.001599e-01,1.655726e-03,7.812500e-06
2049,6.001568e-01,1.296269e-03,7.812500e-06
2050,6.001368e-01,1.807129e-03,7.812500e-06
2051,6.001170e-01,1.676939e-03,7.812500e-06
2052,6.001055e-01,1.337927e-03,7.812500e-06
2053,6.000970e-01,1.456301e-03,7.812500e-06
2054,6.000990e-01,2.107317e-03,7.812500e-06
2055,6.001005e-01,1.097595e-03,7.812500e-06
2056,6.000954e-01,1.949520e-03,7.812500e-06
2057,6.000915e-01,1.672740e-03,7.812500e-06
2058,6.001033e-01,2.332042e-03,7.812500e-06
2059,6.001149e-01,2.132806e-03,7.812500e-06
2060,6.001433e-01,2.244399e-03,7.812500e-06
2061,6.001737e-01,2.747616e-03,7.812500e-06
2062,6.001763e-01,3.137271e-03,7.812500e-06
2063,6.001892e-01,1.538390e-03,7.812500e-06
2064,6.001869e-01,1.804967e-03,7.812500e-06
2065,6.001726e-01,1.341469e-03,7.812500e-06
2066,6.001829e-01,1.715121e-03,7.812500e-06
2067,6.001744e-01,2.457498e-03,7.812500e-06
2068,6.001645e-01,1.775661e-03,7.812500e-06
2069,6.001380e-01,2.442795e-03,7.812500e-06
2070,6.001267e-01,3.615157e-03,7.812500e-06
2071,6.000819e-01,3.741855e-03,7.812500e-06
2072,6.000764e-01,1.627522e-03,7.812500e-06
2073,6.000807e-01,1.500999e-03,7.812500e-06
2074,6.000904e-01,2.162592e-03,7.812500e-06
2075,6.000834e-01,2.074669e-03,7.812500e-06
2076,6.000655e-01,1.544392e-03,7.812500e-06
2077,6.000826e-01,6.143359e-03,7.812500e-06
2078,6.000942e-01,4.771249e-03,7.812500e-06
2079,6.001121e-01,1.729438e-03,7.812500e-06
2080,6.001288e-01,1.784009e-03,7.812500e-06
2081,6.001459e-01,2.138552e-03,7.812500e-06
2082,6.001529e-01,2.418043e-03,7.812500e-06
2083,6.001354e-01,2.066866e-03,7.812500e-06
2084,6.001275e-01,9.640381e-04,7.812500e-06
2085,6.001154e-01,8.841154e-04,7.812500e-06
2086,6.001021e-01,1.115625e-03,7.812500e-06
2087,6.000857e-01,9.356761e-04,7.812500e-06
2088,6.000841e-01,1.121062e-03,7.812500e-06
2089,6.000749e-01,1.887548e-03,7.812500e-06
2090,6.000561e-01,1.435608e-03,7.812500e-06
2091,6.000499e-01,1.127942e-03,7.812500e-06
2092,6.000637e-01,1.731743e-03,7.812500e-06
2093,6.000754e-01,1.333781e-03,7.812500e-06
2094,6.000758e-01,1.246274e-03,7.812500e-06
2095,6.000608e-01,1.862807e-03,7.812500e-06
2096,6.000744e-01,1.414519e-03,7.812500e-06
2097,6.000753e-01,2.779975e-03,7.812500e-06
2098,6.000927e-01,2.124858e-03,7.812500e-06
2099,6.001093e-01,1.595491e-03,7.812500e-06
2100,6.000896e-01,2.648865e-03,7.812500e-06
2101,6.000479e-01,2.161099e-03,7.812500e-06
2102,6.000790e-01,3.786815e-03,7.812500e-06
2103,6.000957e-01,2.870339e-03,7.812500e-06
2104,6.001236e-01,2.108178e-03,7.812500e-06
2105,6.001067e-01,3.963901e-03,7.812500e-06
2106,6.000695e-01,3.614097e-03,7.812500e-06
2107,6.000705e-01,2.321331e-03,7.812500e-06
2108,6.000627e-01,1.441968e-03,7.812500e-06
2109,6.000451e-01,2.895542e-03,7.812500e-06
2110,6.000785e-01,4.527770e-03,7.812500e-06
2111,6.000902e-01,2.787551e-03,7.812500e-06
2112,6.000968e-01,1.262191e-03,7.812500e-06
2113,6.000961e-01,1.260571e-03,7.812500e-06
2114,6.000955e-01,1.253241e-03,7.812500e-06
2115,6.000947e-01,1.616392e-03,7.812500e-06
2116,6.001068e-01,1.071404e-03,7.812500e-06
2117,6.001138e-01,7.851134e-04,7.812500e-06
2118,6.001034e-01,1.204887e-03,7.812500e-06
2119,6.000847e-01,1.160939e-03,7.812500e-06
2120,6.000827e-01,2.483167e-03,7.812500e-06
2121,6.001099e-01,1.914320e-03,7.812500e-06
2122,6.001437e-01,1.911804e-03,7.812500e-06
2123,6.001805e-01,1.974374e-03,7.812500e-06
2124,6.001939e-01,1.592245e-03,7.812500e-06
2125,6.002021e-01,1.605807e-03,7.812500e-06
2126,6.002260e-01,3.514643e-03,7.812500e-06
2127,6.002171e-01,5.348933e-03,7.812500e-06
2128,6.002261e-01,3.252946e-03,7.812500e-06
2129,6.002186e-01,2.896971e-03,7.812500e-06
2130,6.002248e-01,1.903141e-03,7.812500e-06
2131,6.002215e-01,8.853057e-04,7.812500e-06
2132,6.002285e-01,1.633405e-03,7.812500e-06
2133,6.002375e-01,1.159105e-03,7.812500e-06
2134,6.002406e-01,1.128222e-03,7.812500e-06
2135,6.002495e-01,1.646062e-03,7.812500e-06
2136,6.002327e-01,1.542981e-03,7.812500e-06
2137,6.002220e-01,1.069481e-03,7.812500e-06
2138,6.002334e-01,1.814780e-03,7.812500e-06
2139,6.002164e-01,1.938789e-03,7.812500e-06
2140,6.002083e-01,2.605653e-03,7.812500e-06
2141,6.001912e-01,2.822688e-03,7.812500e-06
2142,6.001909e-01,2.666301e-03,7.812500e-06
2143,6.001990e-01,1.483569e-03,7.812500e-06
2144,6.002116e-01,1.383058e-03,7.812500e-06
2145,6.002105e-01,1.292337e-03,7.812500e-06
2146,6.002010e-01,1.955145e-03,7.812500e-06
2147,6.002041e-01,2.389573e-03,7.812500e-06
2148,6.001980e-01,1.152555e-03,7.812500e-06
2149,6.002334e-01,4.157694e-03,7.812500e-06
2150,6.002437e-01,3.590754e-03,7.812500e-06
2151,6.002544e-01,9.756206e-04,7.812500e-06
2152,6.002451e-01,1.264353e-03,7.812500e-06
2153,6.002224e-01,1.313714e-03,7.812500e-06
2154,6.002027e-01,1.251474e-03,7.812500e-06
2155,6.001750e-01,9.283904e-04,7.812500e-06
2156,6.001691e-01,1.962277e-03,7.812500e-06
2157,6.001743e-01,1.070304e-03,7.812500e-06
2158,6.001737e-01,2.168168e-03,7.812500e-06
2159,6.001866e-01,4.241528e-03,7.812500e-06
2160,6.001894e-01,3.100284e-03,7.812500e-06
2161,6.001769e-01,1.308785e-03,7.812500e-06
2162,6.001739e-01,1.454211e-03,7.812500e-06
2163,6.001580e-01,2.001074e-03,7.812500e-06
2164,6.001648e-01,1.627236e-03,7.812500e-06
2165,6.001630e-01,1.922862e-03,7.812500e-06
2166,6.001853e-01,1.941445e-03,7.812500e-06
2167,6.001809e-01,2.066994e-03,7.812500e-06
